gene_id,H1_Cell_Line,CD4_Memory_Primary_Cells,CD4_Naive_Primary_Cells,Adult_Liver,HepG2_Hepatocellular_Carcinoma
ENSG00000058668,9,51,18,6,5
ENSG00000058673,23,38,45,15,30
ENSG00000058729,6,7,7,6,3
ENSG00000058799,28,8,6,19,25
ENSG00000058804,56,5,8,4,20
ENSG00000059122,4,34,46,2,4
ENSG00000059145,4,8,12,0,3
ENSG00000059377,0,6,0,5,1
ENSG00000059378,1,28,26,6,14
ENSG00000059573,86,9,9,16,136
ENSG00000059588,4,16,33,2,22
ENSG00000059691,1,0,1,3,6
ENSG00000059728,1,41,14,3,12
ENSG00000059758,3,31,29,5,4
ENSG00000059769,13,5,5,41,10
ENSG00000059804,412,178,96,4,278
ENSG00000059915,1,1,2,0,0
ENSG00000060069,13,14,9,4,7
ENSG00000060138,66,1,2,2,15
ENSG00000060237,21,66,59,10,25
ENSG00000060339,62,32,46,12,19
ENSG00000060491,7,23,31,14,31
ENSG00000060558,0,27,2,2,0
ENSG00000060566,0,0,0,115,5
ENSG00000060642,7,1,1,21,14
ENSG00000060656,20,0,0,1,22
ENSG00000060688,22,11,11,9,17
ENSG00000060709,0,0,0,0,0
ENSG00000060718,16,0,0,0,0
ENSG00000060749,35,4,6,2,6
ENSG00000060762,10,19,16,411,108
ENSG00000060971,4,11,13,245,53
ENSG00000060982,90,0,0,0,5
ENSG00000061273,13,22,40,2,3
ENSG00000061337,4,0,0,0,0
ENSG00000061455,0,0,0,0,0
ENSG00000061656,1,3,1,1,61
ENSG00000061676,50,0,0,19,50
ENSG00000061918,1,0,0,5,0
ENSG00000061936,14,20,24,3,5
ENSG00000061938,4,20,29,1,1
ENSG00000061987,3,10,13,4,3
ENSG00000062038,192,0,0,0,0
ENSG00000062194,27,39,37,13,10
ENSG00000062282,0,0,0,52,9
ENSG00000062485,40,43,42,12,59
ENSG00000062524,0,11,0,3,0
ENSG00000062598,5,44,20,3,14
ENSG00000062650,18,24,21,11,10
ENSG00000062716,87,20,18,65,160
ENSG00000062725,3,11,13,9,13
ENSG00000062822,35,8,10,2,16
ENSG00000063015,5,0,0,0,0
ENSG00000063046,142,151,176,74,117
ENSG00000063169,8,15,17,0,0
ENSG00000063176,11,3,5,4,2
ENSG00000063180,45,6,7,3,0
ENSG00000063241,44,3,2,156,74
ENSG00000063244,73,56,54,38,60
ENSG00000063245,61,19,15,33,28
ENSG00000063322,20,28,27,24,23
ENSG00000063438,0,0,0,0,0
ENSG00000063587,5,12,19,9,10
ENSG00000063601,6,25,30,4,5
ENSG00000063660,18,0,0,8,2
ENSG00000063761,2,1,3,1,2
ENSG00000063854,12,10,12,224,65
ENSG00000063978,20,40,38,8,17
ENSG00000064012,0,79,46,4,8
ENSG00000064042,0,0,0,4,0
ENSG00000064102,22,8,7,7,9
ENSG00000064115,45,6,7,53,36
ENSG00000064195,0,0,0,0,0
ENSG00000064199,1,0,0,0,0
ENSG00000064201,0,27,46,0,0
ENSG00000064205,0,0,0,0,0
ENSG00000064225,1,0,0,29,4
ENSG00000064270,1,0,0,0,0
ENSG00000064300,10,0,0,13,2
ENSG00000064309,6,0,0,0,4
ENSG00000064313,9,12,12,4,8
ENSG00000064393,5,19,23,7,13
ENSG00000064419,44,25,22,10,24
ENSG00000064490,16,13,13,9,20
ENSG00000064545,39,9,10,14,30
ENSG00000064547,25,50,42,0,1
ENSG00000064601,32,27,13,63,106
ENSG00000064607,39,53,67,5,39
ENSG00000064651,6,2,2,2,2
ENSG00000064652,8,2,0,5,3
ENSG00000064655,0,0,0,0,0
ENSG00000064666,265,173,138,38,45
ENSG00000064687,7,26,36,0,16
ENSG00000064692,2,0,0,0,0
ENSG00000064703,9,14,15,2,2
ENSG00000064726,15,29,25,17,20
ENSG00000064763,8,3,2,0,0
ENSG00000064787,0,0,0,1,0
ENSG00000064886,0,2,8,0,0
ENSG00000064932,8,31,33,4,8
ENSG00000064933,16,4,5,2,7
ENSG00000064961,22,10,10,14,10
ENSG00000064989,1,0,0,3,0
ENSG00000064995,45,48,50,29,34
ENSG00000064999,9,6,6,7,5
ENSG00000065000,73,44,38,25,41
ENSG00000065029,2,15,21,5,9
ENSG00000065054,7,0,0,153,23
ENSG00000065057,27,2,2,133,48
ENSG00000065060,5,7,6,1,23
ENSG00000065135,26,38,22,30,33
ENSG00000065150,73,19,21,16,63
ENSG00000065154,28,10,10,95,48
ENSG00000065183,17,5,8,11,12
ENSG00000065243,13,22,24,6,14
ENSG00000065268,39,8,9,14,43
ENSG00000065308,19,7,8,9,81
ENSG00000065320,1,0,0,1,0
ENSG00000065325,0,0,0,0,0
ENSG00000065328,16,0,0,0,2
ENSG00000065357,2,95,166,0,1
ENSG00000065361,28,0,0,18,131
ENSG00000065413,0,41,46,0,0
ENSG00000065427,105,82,80,57,122
ENSG00000065457,7,21,17,3,4
ENSG00000065485,22,2,3,40,33
ENSG00000065491,10,13,9,2,10
ENSG00000065518,117,27,38,137,37
ENSG00000065526,16,35,34,3,2
ENSG00000065534,2,0,0,9,1
ENSG00000065548,51,55,54,51,37
ENSG00000065559,14,11,13,16,21
ENSG00000065600,11,3,3,1,6
ENSG00000065609,0,0,0,0,0
ENSG00000065613,12,12,11,9,3
ENSG00000065615,4,16,11,8,3
ENSG00000065618,0,0,0,0,0
ENSG00000065621,2,0,0,1,1
ENSG00000065665,11,8,8,6,3
ENSG00000065675,14,68,72,0,0
ENSG00000065717,9,6,15,3,0
ENSG00000065802,6,6,11,2,17
ENSG00000065809,6,86,69,37,6
ENSG00000065833,3,0,0,6,0
ENSG00000065882,17,11,11,6,6
ENSG00000065883,9,23,24,5,7
ENSG00000065911,44,17,10,1,91
ENSG00000065923,8,3,2,1,4
ENSG00000065970,4,29,21,3,2
ENSG00000065989,2,4,0,1,2
ENSG00000066027,15,35,25,34,26
ENSG00000066032,1,0,0,0,0
ENSG00000066044,26,9,10,8,12
ENSG00000066056,2,0,0,5,0
ENSG00000066084,5,23,38,4,28
ENSG00000066117,42,41,34,4,25
ENSG00000066135,27,15,10,7,7
ENSG00000066136,10,11,12,11,18
ENSG00000066230,0,2,5,0,0
ENSG00000066248,0,0,0,9,21
ENSG00000066279,37,1,0,0,4
ENSG00000066294,0,48,13,3,0
ENSG00000066322,21,27,16,17,46
ENSG00000066336,0,12,3,15,0
ENSG00000066379,6,4,8,6,13
ENSG00000066382,0,0,0,0,0
ENSG00000066405,0,0,0,0,0
ENSG00000066422,4,28,34,3,4
ENSG00000066455,18,8,7,28,25
ENSG00000066468,24,0,0,9,0
ENSG00000066557,26,13,12,14,9
ENSG00000066583,9,7,4,68,24
ENSG00000066629,2,0,0,1,0
ENSG00000066651,7,9,14,8,18
ENSG00000066654,31,42,41,11,16
ENSG00000066697,12,5,4,5,5
ENSG00000066735,13,0,0,0,0
ENSG00000066739,3,21,27,4,6
ENSG00000066777,20,20,23,4,3
ENSG00000066813,0,0,0,212,8
ENSG00000066855,8,5,14,14,4
ENSG00000066923,0,10,13,2,0
ENSG00000066926,9,5,3,16,7
ENSG00000066933,3,7,8,2,2
ENSG00000067048,32,127,120,0,62
ENSG00000067057,30,23,10,1,1
ENSG00000067064,46,102,70,38,30
ENSG00000067066,0,31,31,7,1
ENSG00000067082,6,154,57,42,38
ENSG00000067113,26,8,13,65,9
ENSG00000067141,33,7,3,3,4
ENSG00000067167,72,76,58,83,56
ENSG00000067177,2,0,0,1,6
ENSG00000067182,27,6,8,82,22
ENSG00000067191,4,6,3,0,1
ENSG00000067208,2,0,0,3,3
ENSG00000067221,1,1,2,7,2
ENSG00000067248,20,13,11,10,1
ENSG00000067334,24,29,29,12,3
ENSG00000067365,22,10,13,11,70
ENSG00000067369,9,10,9,1,9
ENSG00000067445,12,0,0,0,12
ENSG00000067533,13,4,6,3,2
ENSG00000067596,16,51,34,7,23
ENSG00000067606,6,4,4,2,16
ENSG00000067704,51,24,25,43,25
ENSG00000067715,38,0,0,1,0
ENSG00000067798,0,0,0,0,0
ENSG00000067829,16,31,26,24,20
ENSG00000067836,17,7,5,18,35
ENSG00000067840,131,7,0,1,0
ENSG00000067900,28,45,39,20,5
ENSG00000067955,15,31,22,14,17
ENSG00000067992,7,13,13,2,6
ENSG00000068001,30,0,0,13,55
ENSG00000068024,2,10,8,0,3
ENSG00000068028,3,42,20,6,14
ENSG00000068078,5,0,0,12,121
ENSG00000068079,0,9,11,27,19
ENSG00000068097,8,9,7,1,17
ENSG00000068120,49,18,22,38,82
ENSG00000068137,5,0,0,2,4
ENSG00000068305,6,11,20,10,14
ENSG00000068308,23,58,61,18,29
ENSG00000068323,25,21,13,11,8
ENSG00000068354,2,22,22,4,4
ENSG00000068366,32,15,8,5,169
ENSG00000068383,10,7,9,8,14
ENSG00000068394,8,11,11,19,25
ENSG00000068400,8,24,24,8,10
ENSG00000068438,17,20,20,7,16
ENSG00000068489,98,3,1,0,27
ENSG00000068615,0,0,0,0,0
ENSG00000068650,17,17,15,2,15
ENSG00000068654,10,8,11,1,6
ENSG00000068724,3,18,11,4,16
ENSG00000068745,21,21,18,9,28
ENSG00000068781,2,2,1,0,0
ENSG00000068784,8,2,5,4,2
ENSG00000068793,11,3,2,12,15
ENSG00000068796,29,40,44,2,5
ENSG00000068831,5,123,226,3,0
ENSG00000068878,24,26,23,8,22
ENSG00000068885,5,8,10,1,5
ENSG00000068903,1,11,7,10,9
ENSG00000068912,25,18,16,31,71
ENSG00000068971,2,8,4,4,9
ENSG00000068976,3,2,5,0,0
ENSG00000068985,0,0,0,0,0
ENSG00000069011,0,0,0,0,5
ENSG00000069020,0,9,13,1,1
ENSG00000069122,0,0,0,8,0
ENSG00000069188,1,1,4,0,0
ENSG00000069248,21,18,20,6,14
ENSG00000069275,272,39,53,85,33
ENSG00000069329,24,16,23,18,29
ENSG00000069345,40,38,35,43,20
ENSG00000069399,1,43,17,19,1
ENSG00000069424,1,48,44,1,3
ENSG00000069482,306,0,0,0,0
ENSG00000069493,1,89,118,1,5
ENSG00000069509,15,3,3,10,8
ENSG00000069535,0,0,0,200,14
ENSG00000069667,0,82,35,10,7
ENSG00000069696,2,0,0,0,0
ENSG00000069702,2,21,4,12,118
ENSG00000069712,1,1,3,0,0
ENSG00000069812,0,0,0,0,0
ENSG00000069849,189,46,14,9,33
ENSG00000069869,2,2,2,6,7
ENSG00000069943,4,14,12,7,9
ENSG00000069956,43,16,11,18,76
ENSG00000069966,4,13,12,7,4
ENSG00000069974,2,22,11,23,3
ENSG00000069998,16,3,6,15,0
ENSG00000070010,11,22,29,7,7
ENSG00000070018,26,0,3,9,14
ENSG00000070019,1,0,0,0,0
ENSG00000070031,1,0,0,0,0
ENSG00000070047,11,15,13,4,7
ENSG00000070061,10,21,22,7,116
ENSG00000070081,7,6,21,7,3
ENSG00000070087,43,3,3,17,66
ENSG00000070159,1,0,0,12,8
ENSG00000070182,0,0,0,0,0
ENSG00000070190,0,10,6,1,0
ENSG00000070214,23,2,3,13,9
ENSG00000070269,6,2,4,2,2
ENSG00000070366,8,19,23,2,2
ENSG00000070367,14,6,5,6,6
ENSG00000070371,1,0,0,1,3
ENSG00000070404,2,0,0,3,23
ENSG00000070413,41,24,31,8,17
ENSG00000070423,66,81,81,12,23
ENSG00000070444,8,33,27,2,1
ENSG00000070476,3,20,22,4,8
ENSG00000070495,2,16,9,5,10
ENSG00000070501,7,9,6,10,4
ENSG00000070526,0,2,0,0,0
ENSG00000070540,10,6,5,16,91
ENSG00000070610,22,12,13,12,53
ENSG00000070614,20,1,0,7,24
ENSG00000070669,33,17,22,0,30
ENSG00000070718,3,45,30,1,4
ENSG00000070731,0,0,0,0,0
ENSG00000070759,3,5,7,3,8
ENSG00000070761,45,20,34,42,53
ENSG00000070770,32,29,29,14,42
ENSG00000070778,4,0,0,3,2
ENSG00000070785,10,4,6,11,10
ENSG00000070808,0,0,0,0,0
ENSG00000070814,30,15,13,2,4
ENSG00000070831,65,85,86,78,46
ENSG00000070882,2,20,7,0,6
ENSG00000070915,0,0,0,0,3
ENSG00000070950,7,4,3,1,3
ENSG00000070961,16,32,14,7,5
ENSG00000071051,30,75,79,6,12
ENSG00000071054,24,36,43,8,45
ENSG00000071073,1,45,82,3,30
ENSG00000071127,41,61,48,28,69
ENSG00000071203,0,0,0,0,0
ENSG00000071205,0,1,0,0,0
ENSG00000071243,4,15,11,3,1
ENSG00000071246,2,7,4,3,0
ENSG00000071282,5,0,0,4,2
ENSG00000071462,15,22,21,8,9
ENSG00000071537,14,18,15,25,12
ENSG00000071539,20,0,0,0,7
ENSG00000071553,26,21,19,21,58
ENSG00000071564,88,15,20,3,26
ENSG00000071575,44,51,45,7,0
ENSG00000071626,164,54,49,24,43
ENSG00000071655,38,16,23,20,30
ENSG00000071794,19,3,4,6,7
ENSG00000071859,16,20,16,20,23
ENSG00000071889,3,6,9,9,6
ENSG00000071894,24,40,43,11,25
ENSG00000071967,5,0,0,12,0
ENSG00000071991,0,0,0,1,0
ENSG00000071994,18,11,15,9,17
ENSG00000072041,7,0,0,0,0
ENSG00000072042,107,7,9,29,55
ENSG00000072062,24,13,13,49,10
ENSG00000072071,62,9,21,0,0
ENSG00000072080,0,0,0,600,0
ENSG00000072110,50,14,63,17,47
ENSG00000072121,2,6,8,1,5
ENSG00000072134,12,3,2,2,12
ENSG00000072135,4,23,13,10,13
ENSG00000072163,0,1,1,6,0
ENSG00000072195,3,0,1,0,0
ENSG00000072201,1,2,2,1,0
ENSG00000072210,23,9,15,115,44
ENSG00000072274,60,35,19,8,118
ENSG00000072310,29,13,30,12,17
ENSG00000072364,16,42,41,6,14
ENSG00000072401,22,6,5,9,16
ENSG00000072415,5,4,4,5,5
ENSG00000072422,2,0,0,3,11
ENSG00000072444,0,0,0,0,5
ENSG00000072501,30,17,19,8,7
ENSG00000072506,61,18,20,252,55
ENSG00000072518,17,12,11,4,8
ENSG00000072571,63,0,0,0,4
ENSG00000072609,7,17,17,1,5
ENSG00000072657,2,0,0,0,0
ENSG00000072682,2,0,0,1,30
ENSG00000072694,0,5,0,14,0
ENSG00000072736,11,33,45,12,41
ENSG00000072756,6,8,10,2,2
ENSG00000072778,48,66,69,469,168
ENSG00000072786,4,92,85,3,3
ENSG00000072803,14,10,10,10,20
ENSG00000072818,12,152,174,2,0
ENSG00000072832,41,0,0,0,0
ENSG00000072840,2,1,0,1,3
ENSG00000072849,16,17,15,13,14
ENSG00000072858,0,16,20,0,0
ENSG00000072864,6,32,31,1,14
ENSG00000072952,1,0,0,0,0
ENSG00000072954,7,0,0,3,6
ENSG00000072958,12,34,45,29,33
ENSG00000073008,7,0,0,11,29
ENSG00000073050,18,14,18,7,26
ENSG00000073060,22,0,0,43,60
ENSG00000073067,0,0,0,0,20
ENSG00000073111,41,6,4,1,30
ENSG00000073150,4,0,0,3,1
ENSG00000073169,11,25,26,50,15
ENSG00000073282,0,0,0,0,0
ENSG00000073350,16,12,7,15,55
ENSG00000073417,1,12,12,11,19
ENSG00000073464,4,0,0,3,1
ENSG00000073536,20,5,9,3,17
ENSG00000073578,11,20,17,70,32
ENSG00000073584,15,15,14,9,6
ENSG00000073605,2,9,18,9,13
ENSG00000073614,5,23,25,5,6
ENSG00000073670,1,0,0,0,0
ENSG00000073711,6,0,0,0,0
ENSG00000073712,28,0,0,20,11
ENSG00000073734,0,0,0,16,0
ENSG00000073737,0,0,0,0,0
ENSG00000073754,0,0,0,154,0
ENSG00000073756,0,1,0,2,0
ENSG00000073792,82,0,0,1,4
ENSG00000073849,33,14,19,149,78
ENSG00000073861,0,13,0,0,0
ENSG00000073910,1,11,3,2,5
ENSG00000073921,16,36,22,39,38
ENSG00000073969,8,15,19,8,20
ENSG00000074047,9,0,0,0,0
ENSG00000074054,8,22,22,3,5
ENSG00000074181,67,0,0,1,0
ENSG00000074201,30,15,25,26,30
ENSG00000074211,1,0,0,0,3
ENSG00000074219,86,0,1,3,8
ENSG00000074266,2,10,5,2,2
ENSG00000074276,0,0,1,6,21
ENSG00000074317,4,0,0,0,0
ENSG00000074319,17,11,12,22,53
ENSG00000074356,17,16,13,6,9
ENSG00000074370,32,154,138,2,0
ENSG00000074410,2,0,0,0,0
ENSG00000074416,0,0,0,27,0
ENSG00000074527,0,1,0,23,5
ENSG00000074582,5,8,10,9,15
ENSG00000074590,6,0,0,2,1
ENSG00000074603,4,14,16,3,5
ENSG00000074657,77,2,0,1,0
ENSG00000074660,3,1,0,8,0
ENSG00000074695,91,27,24,102,129
ENSG00000074696,204,11,14,78,78
ENSG00000074706,0,20,36,0,0
ENSG00000074755,3,46,47,2,5
ENSG00000074842,50,36,26,143,180
ENSG00000074855,10,10,12,1,3
ENSG00000074935,5,7,11,33,11
ENSG00000074964,7,0,0,14,42
ENSG00000074966,0,39,152,0,0
ENSG00000075035,0,0,0,0,0
ENSG00000075043,16,0,0,0,0
ENSG00000075073,0,0,1,0,0
ENSG00000075089,7,8,9,5,3
ENSG00000075131,16,3,5,2,1
ENSG00000075142,25,10,10,14,0
ENSG00000075151,27,8,7,4,13
ENSG00000075188,16,5,5,3,15
ENSG00000075213,41,0,1,0,0
ENSG00000075218,18,0,0,0,5
ENSG00000075223,1,1,0,0,0
ENSG00000075234,8,3,1,113,65
ENSG00000075239,6,5,5,243,23
ENSG00000075240,5,6,4,16,9
ENSG00000075275,5,0,0,0,0
ENSG00000075292,24,12,19,7,14
ENSG00000075303,5,4,5,3,5
ENSG00000075336,23,8,11,21,14
ENSG00000075340,39,0,3,0,0
ENSG00000075388,0,0,0,0,0
ENSG00000075391,8,0,0,0,3
ENSG00000075399,1,14,21,6,13
ENSG00000075407,4,7,11,3,6
ENSG00000075413,10,22,20,7,11
ENSG00000075415,105,119,124,96,75
ENSG00000075420,4,5,6,8,26
ENSG00000075426,0,146,13,7,19
ENSG00000075461,3,0,0,0,0
ENSG00000075539,3,19,20,1,3
ENSG00000075568,13,15,15,3,8
ENSG00000075618,163,2,1,10,19
ENSG00000075643,2,0,0,4,10
ENSG00000075651,0,0,0,6,18
ENSG00000075673,1,0,0,0,0
ENSG00000075702,15,2,1,0,4
ENSG00000075711,7,17,17,6,8
ENSG00000075785,105,76,67,119,119
ENSG00000075790,5,4,2,8,3
ENSG00000075826,5,31,42,18,11
ENSG00000075856,18,19,16,5,6
ENSG00000075884,0,33,25,3,0
ENSG00000075886,0,3,3,0,0
ENSG00000075914,13,6,7,14,14
ENSG00000075945,1,5,6,7,1
ENSG00000075975,7,18,15,10,35
ENSG00000076003,54,30,16,3,7
ENSG00000076043,34,6,11,16,24
ENSG00000076053,8,8,9,7,5
ENSG00000076067,6,0,1,1,3
ENSG00000076108,23,83,92,5,23
ENSG00000076201,22,18,20,6,2
ENSG00000076242,17,10,12,8,17
ENSG00000076248,62,5,4,17,18
ENSG00000076258,1,1,2,22,0
ENSG00000076321,4,10,13,8,4
ENSG00000076344,0,0,0,0,0
ENSG00000076351,5,10,12,9,12
ENSG00000076356,0,0,0,1,1
ENSG00000076382,33,4,4,2,24
ENSG00000076513,3,36,22,5,19
ENSG00000076554,8,5,3,15,6
ENSG00000076555,1,4,6,13,3
ENSG00000076604,41,20,7,18,46
ENSG00000076641,0,116,82,2,0
ENSG00000076650,5,5,5,2,5
ENSG00000076662,18,141,112,45,12
ENSG00000076685,14,16,17,7,21
ENSG00000076706,12,4,0,4,7
ENSG00000076716,206,0,0,1,0
ENSG00000076770,0,8,10,16,61
ENSG00000076826,14,0,0,8,11
ENSG00000076864,2,0,0,4,15
ENSG00000076924,20,62,61,22,29
ENSG00000076928,15,298,399,13,24
ENSG00000076944,11,38,38,20,20
ENSG00000076984,16,21,23,7,7
ENSG00000077009,58,0,0,0,0
ENSG00000077044,4,38,60,1,14
ENSG00000077063,7,0,0,0,0
ENSG00000077080,0,0,0,0,0
ENSG00000077092,0,0,0,2,0
ENSG00000077097,49,49,62,17,12
ENSG00000077147,56,34,34,35,35
ENSG00000077150,3,30,22,8,11
ENSG00000077152,68,1,1,1,53
ENSG00000077157,1,6,7,2,3
ENSG00000077232,42,13,13,7,29
ENSG00000077235,60,18,18,5,20
ENSG00000077238,25,62,56,27,32
ENSG00000077254,17,18,24,7,13
ENSG00000077264,1,0,0,0,0
ENSG00000077274,7,0,0,0,0
ENSG00000077279,1,0,0,0,0
ENSG00000077312,162,53,52,16,48
ENSG00000077348,40,6,11,25,31
ENSG00000077380,20,4,6,16,28
ENSG00000077420,0,38,41,7,0
ENSG00000077454,8,50,89,3,2
ENSG00000077458,5,25,23,4,5
ENSG00000077463,10,8,6,5,11
ENSG00000077498,0,0,0,0,0
ENSG00000077514,11,2,2,2,2
ENSG00000077522,0,0,0,0,0
ENSG00000077549,100,100,80,49,30
ENSG00000077585,5,7,3,26,0
ENSG00000077616,1,0,1,0,3
ENSG00000077684,51,18,18,5,2
ENSG00000077713,2,2,1,6,5
ENSG00000077721,18,21,17,15,10
ENSG00000077782,61,3,1,3,16
ENSG00000077809,40,19,27,12,17
ENSG00000077942,81,0,0,4,37
ENSG00000077943,0,0,0,0,0
ENSG00000077984,0,78,11,10,0
ENSG00000078018,0,0,0,1,0
ENSG00000078043,20,9,12,4,10
ENSG00000078053,2,0,0,0,0
ENSG00000078061,17,52,51,47,21
ENSG00000078070,6,7,11,24,6
ENSG00000078081,0,1,1,0,0
ENSG00000078098,0,0,0,0,0
ENSG00000078114,2,0,0,0,0
ENSG00000078124,6,3,3,2,2
ENSG00000078140,53,23,20,25,21
ENSG00000078142,3,8,12,4,6
ENSG00000078177,16,13,14,3,5
ENSG00000078237,10,11,6,3,5
ENSG00000078246,19,6,5,3,11
ENSG00000078269,3,9,10,1,36
ENSG00000078295,7,0,0,0,0
ENSG00000078304,11,47,37,12,12
ENSG00000078328,0,0,0,0,0
ENSG00000078369,81,78,54,46,119
ENSG00000078399,0,0,0,0,0
ENSG00000078401,1,0,3,9,1
ENSG00000078403,13,19,21,5,35
ENSG00000078549,3,0,0,0,0
ENSG00000078589,0,86,71,0,0
ENSG00000078596,49,116,123,5,0
ENSG00000078618,40,28,29,28,21
ENSG00000078668,26,27,31,34,46
ENSG00000078674,15,24,21,7,16
ENSG00000078687,8,20,29,2,0
ENSG00000078699,3,14,16,1,12
ENSG00000078725,20,0,0,0,0
ENSG00000078747,10,24,22,24,15
ENSG00000078804,4,38,6,23,25
ENSG00000078808,42,30,19,40,41
ENSG00000078814,0,0,1,0,0
ENSG00000078898,0,0,0,0,1336
ENSG00000078902,4,5,4,35,12
ENSG00000078967,1,7,8,13,8
ENSG00000079102,7,0,0,0,0
ENSG00000079112,0,0,0,0,0
ENSG00000079134,26,28,31,9,13
ENSG00000079150,3,0,0,5,3
ENSG00000079156,1,0,0,1,0
ENSG00000079215,8,0,0,1,0
ENSG00000079246,175,57,64,56,67
ENSG00000079257,4,3,2,5,0
ENSG00000079263,0,20,14,0,0
ENSG00000079277,3,8,8,5,6
ENSG00000079308,0,0,0,7,29
ENSG00000079313,16,38,31,4,5
ENSG00000079332,39,53,48,42,24
ENSG00000079335,2,48,33,0,1
ENSG00000079337,0,0,0,0,0
ENSG00000079385,1,1,1,26,133
ENSG00000079387,9,9,9,1,5
ENSG00000079393,0,0,0,0,1
ENSG00000079432,16,39,46,4,5
ENSG00000079435,2,3,3,0,0
ENSG00000079459,132,35,35,19,102
ENSG00000079462,58,8,8,6,20
ENSG00000079557,0,0,0,419,0
ENSG00000079616,50,41,36,34,41
ENSG00000079689,0,0,0,1,2
ENSG00000079691,13,2,6,1,0
ENSG00000079739,25,6,5,172,31
ENSG00000079785,55,18,21,35,47
ENSG00000079805,21,62,60,9,21
ENSG00000079819,30,2,1,8,17
ENSG00000079931,1,0,0,0,0
ENSG00000079950,8,3,3,12,20
ENSG00000079974,3,9,14,2,5
ENSG00000079999,27,9,4,35,40
ENSG00000080031,0,0,0,9,81
ENSG00000080166,0,0,0,0,0
ENSG00000080189,15,23,34,16,38
ENSG00000080200,4,4,2,2,3
ENSG00000080293,0,0,0,0,0
ENSG00000080298,2,8,10,0,2
ENSG00000080345,18,13,14,2,6
ENSG00000080371,7,16,15,14,4
ENSG00000080493,0,0,0,12,0
ENSG00000080503,1,41,54,17,5
ENSG00000080546,4,19,47,10,10
ENSG00000080561,0,5,8,2,0
ENSG00000080573,0,4,0,0,0
ENSG00000080603,14,36,44,3,7
ENSG00000080608,53,12,14,8,15
ENSG00000080618,0,0,0,1059,106
ENSG00000080644,1,0,0,0,0
ENSG00000080709,10,0,0,9,0
ENSG00000080802,8,8,8,3,3
ENSG00000080815,13,9,10,7,6
ENSG00000080819,16,21,11,13,28
ENSG00000080822,34,58,33,15,28
ENSG00000080823,0,0,0,0,2
ENSG00000080839,4,13,12,0,5
ENSG00000080845,12,7,6,5,5
ENSG00000080854,4,3,2,0,0
ENSG00000080910,0,0,0,1141,0
ENSG00000080986,22,11,4,0,6
ENSG00000081019,5,21,19,3,3
ENSG00000081026,1,2,1,3,2
ENSG00000081041,0,0,0,262,0
ENSG00000081051,3,0,0,6,6424
ENSG00000081059,1,135,304,0,2
ENSG00000081087,9,7,6,8,5
ENSG00000081154,55,67,67,42,26
ENSG00000081177,13,2,3,3,7
ENSG00000081181,20,7,6,1,47
ENSG00000081189,0,0,0,3,0
ENSG00000081237,0,278,325,8,0
ENSG00000081248,0,0,0,0,0
ENSG00000081277,0,0,0,0,0
ENSG00000081307,7,8,9,8,7
ENSG00000081320,2,157,135,5,0
ENSG00000081377,11,2,4,10,10
ENSG00000081479,0,0,0,0,0
ENSG00000081665,5,14,27,2,0
ENSG00000081692,3,3,6,6,6
ENSG00000081721,14,22,26,9,21
ENSG00000081791,14,19,23,14,30
ENSG00000081803,5,0,0,4,9
ENSG00000081842,29,0,0,0,0
ENSG00000081853,32,0,0,11,0
ENSG00000081870,11,7,10,9,5
ENSG00000081913,20,3,2,11,10
ENSG00000081923,2,0,1,2,2
ENSG00000081985,0,5,1,0,0
ENSG00000082014,0,2,4,0,0
ENSG00000082068,5,6,9,3,4
ENSG00000082074,0,217,276,11,0
ENSG00000082146,14,4,5,36,13
ENSG00000082153,46,39,27,107,29
ENSG00000082196,1,2,4,22,5
ENSG00000082212,25,16,16,7,8
ENSG00000082213,13,8,6,6,9
ENSG00000082258,9,21,23,4,10
ENSG00000082269,5,1,2,1,8
ENSG00000082397,5,0,3,4,0
ENSG00000082438,0,0,0,18,6
ENSG00000082458,9,5,1,0,3
ENSG00000082482,0,0,0,0,0
ENSG00000082497,3,0,0,0,0
ENSG00000082512,3,17,16,0,0
ENSG00000082516,14,3,4,3,7
ENSG00000082641,96,18,15,59,148
ENSG00000082684,8,0,0,0,0
ENSG00000082701,14,15,15,6,10
ENSG00000082781,94,0,0,26,96
ENSG00000082805,5,9,11,2,3
ENSG00000082898,52,17,27,10,19
ENSG00000082996,25,13,14,44,18
ENSG00000083093,12,3,4,2,9
ENSG00000083097,2,9,13,2,2
ENSG00000083099,7,3,3,6,4
ENSG00000083123,7,3,6,38,6
ENSG00000083168,5,75,72,3,5
ENSG00000083223,6,22,12,13,5
ENSG00000083290,1,6,10,2,0
ENSG00000083307,7,0,0,0,0
ENSG00000083312,31,14,18,7,12
ENSG00000083444,35,0,0,34,192
ENSG00000083454,4,6,6,0,0
ENSG00000083457,3,6,5,2,6
ENSG00000083520,14,23,25,7,7
ENSG00000083535,4,10,13,3,1
ENSG00000083544,5,7,8,4,2
ENSG00000083635,12,2,3,2,1
ENSG00000083642,7,8,9,3,2
ENSG00000083720,10,15,15,0,0
ENSG00000083750,2,5,8,3,5
ENSG00000083799,2,113,111,5,2
ENSG00000083807,5,0,2,805,8
ENSG00000083812,2,9,10,1,1
ENSG00000083814,2,9,17,1,0
ENSG00000083828,4,13,19,2,0
ENSG00000083838,1,8,11,2,3
